user_id,age,gender,weight,height,bmi,goal,sleep_hours,sleep_quality,bedtime_hour,wake_time,fatigue_level,steps_walked,exercise_minutes,exercise_type,calories_burned,heart_rate_avg,calories_intake,protein_intake,junk_food_freq,water_intake,meal_frequency,stress_level,mood,screen_time,work_hours,social_interaction,meditation_minutes,hair_condition,skin_condition,sun_exposure,water_quality,workout_plan,diet_plan,lifestyle_change,mental_care,hair_skin_care
U0624,36,Female,78,174,25.8,maintain,8.8,5,21,3,8,2315,9,none,115,73,2859,54,0,1.3,4,8,6,2,10,high,0,3,1,2,good,Weight Loss Workout,Low Carb,None,Meditation,Hydration
U0625,18,Male,94,170,32.5,muscle_gain,8.0,4,0,5,1,6620,14,strength,326,114,3023,81,4,2.1,2,10,2,8,5,low,7,2,2,0,good,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Skin Care
U0626,48,Female,63,155,26.2,weight_loss,8.1,1,23,7,7,7194,1,none,135,111,3409,121,6,1.6,5,10,6,2,9,medium,13,3,1,2,average,Weight Loss Workout,Low Carb,None,Meditation,Hydration
U0627,43,Male,91,181,27.8,muscle_gain,5.3,2,21,4,2,4954,18,mixed,443,64,2675,120,5,2.0,4,6,2,4,7,low,3,5,5,1,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0628,27,Male,95,171,32.5,muscle_gain,5.9,5,23,6,10,2028,22,none,181,84,2275,124,4,1.4,5,7,8,5,11,medium,18,2,5,4,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0629,18,Female,93,167,33.3,weight_loss,5.7,4,21,4,8,9417,38,none,130,72,2132,53,4,3.5,2,1,2,9,4,high,27,5,1,3,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0630,35,Male,82,160,32.0,maintain,5.3,2,22,5,4,2025,18,strength,387,69,3140,37,1,3.3,2,4,4,8,4,high,1,1,1,0,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0631,48,Female,70,176,22.6,weight_loss,6.0,5,0,5,9,7110,25,strength,471,94,3233,126,4,3.7,4,2,10,2,7,high,5,2,1,3,good,Moderate Workout,Low Carb,None,None,Skin Care
U0632,18,Female,69,185,20.2,stress_relief,5.3,2,23,6,1,11136,9,mixed,298,71,1738,133,0,1.0,3,2,1,4,10,low,26,2,2,3,poor,Moderate Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0633,45,Male,68,154,28.7,maintain,4.6,4,0,7,4,2149,11,strength,406,107,2822,63,0,3.3,2,9,5,2,11,low,26,1,2,4,good,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Skin Care
U0634,40,Female,73,160,28.5,stress_relief,4.9,5,0,5,10,4800,46,mixed,339,106,2410,73,1,1.9,2,2,10,5,10,low,16,1,2,3,good,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0635,32,Female,99,186,28.6,stress_relief,8.4,4,1,7,4,1675,32,none,161,109,1737,32,4,1.5,2,8,6,4,9,high,5,2,1,2,poor,Weight Loss Workout,High Protein,None,Meditation,Hydration
U0636,21,Female,72,169,25.2,weight_loss,5.1,5,1,8,2,10859,0,cardio,222,74,2193,93,6,3.4,4,6,2,9,5,high,23,2,3,1,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0637,46,Male,69,151,30.3,muscle_gain,5.7,4,22,3,4,1152,52,strength,210,103,1926,136,5,1.0,5,5,2,7,11,high,29,3,5,5,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0638,47,Male,79,173,26.4,weight_loss,4.8,5,23,5,7,8028,15,strength,184,114,2194,33,0,1.2,4,3,5,5,10,low,17,4,5,5,poor,Weight Loss Workout,High Protein,Improve Sleep,None,Hydration
U0639,26,Female,90,154,37.9,weight_loss,4.3,5,0,5,5,3919,44,none,311,79,2184,84,2,2.3,3,6,10,6,8,low,4,1,5,3,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0640,25,Female,70,158,28.0,maintain,4.6,4,22,4,10,1394,36,cardio,480,70,3062,123,2,3.3,2,7,5,2,6,high,27,4,2,5,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0641,34,Male,63,187,18.0,muscle_gain,8.8,1,23,7,9,5426,44,cardio,254,115,1774,55,4,1.5,5,9,4,7,6,high,4,3,5,2,good,Moderate Workout,Balanced Diet,None,Meditation,Hydration
U0642,25,Male,75,180,23.1,muscle_gain,4.4,1,0,5,8,5722,2,strength,103,95,3295,71,0,2.4,2,1,1,5,9,medium,19,3,3,2,average,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Maintain Routine
U0643,25,Female,59,174,19.5,weight_loss,7.2,1,0,5,7,10623,8,mixed,364,79,1683,128,3,1.9,3,9,6,2,8,low,4,3,2,2,good,Moderate Workout,Balanced Diet,None,Meditation,Hydration
U0644,37,Female,79,186,22.8,muscle_gain,7.6,5,1,6,9,1425,41,strength,295,67,2107,90,5,2.0,4,5,8,3,5,low,7,2,4,0,poor,Light Cardio,Balanced Diet,None,None,Maintain Routine
U0645,41,Male,80,182,24.2,muscle_gain,5.2,3,21,2,10,4379,33,none,266,67,3160,125,2,2.3,5,6,1,6,5,low,20,2,1,4,average,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Skin Care
U0646,19,Female,55,184,16.2,stress_relief,7.8,5,1,7,3,3607,14,none,498,104,3169,140,0,3.8,5,6,3,7,7,medium,5,4,1,0,average,Strength Training,Low Carb,None,Relaxation,Skin Care
U0647,21,Male,94,164,34.9,stress_relief,6.0,4,23,6,9,7671,10,strength,235,92,1573,47,2,3.6,3,3,8,4,6,medium,5,2,5,1,average,Weight Loss Workout,High Protein,None,None,Maintain Routine
U0648,34,Male,98,178,30.9,stress_relief,7.6,2,0,5,9,9260,3,mixed,339,100,2964,60,2,3.2,3,2,1,5,5,medium,23,3,3,1,good,Weight Loss Workout,Low Carb,None,Relaxation,Maintain Routine
U0649,36,Female,64,151,28.1,stress_relief,8.8,5,23,6,8,11733,32,strength,244,105,3077,123,5,2.0,5,1,9,8,4,high,22,5,5,3,good,Weight Loss Workout,Low Carb,Reduce Screen Time,None,Maintain Routine
U0650,38,Female,78,163,29.4,stress_relief,6.6,1,1,9,3,5260,28,cardio,408,91,1623,81,2,2.9,2,7,1,8,5,high,6,1,3,2,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,Relaxation,Maintain Routine
U0651,39,Female,99,178,31.2,muscle_gain,4.9,5,1,9,10,8413,46,cardio,375,82,2207,50,4,2.2,2,3,3,3,7,medium,5,5,1,5,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0652,39,Male,82,156,33.7,weight_loss,8.8,1,1,8,7,10587,2,strength,444,92,2028,74,5,1.2,5,6,7,4,11,low,5,3,3,5,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0653,25,Male,80,172,27.0,stress_relief,4.3,5,23,7,7,9109,14,mixed,148,65,1878,39,5,2.8,5,1,4,5,4,high,11,2,2,3,average,Weight Loss Workout,High Protein,Improve Sleep,None,Skin Care
U0654,21,Male,93,172,31.4,weight_loss,4.4,5,0,8,3,10026,13,strength,254,110,3032,89,5,3.6,4,3,9,5,10,high,15,1,5,0,poor,Weight Loss Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0655,38,Male,61,167,21.9,stress_relief,6.5,3,0,5,3,3154,5,none,457,74,2722,72,5,2.4,4,2,6,6,11,low,20,2,3,2,good,Light Cardio,Balanced Diet,None,None,Maintain Routine
U0656,46,Male,52,170,18.0,maintain,7.3,3,21,2,1,11715,43,none,386,112,2972,113,3,2.9,3,2,4,9,5,medium,24,4,1,1,good,Moderate Workout,Low Carb,Reduce Screen Time,None,Skin Care
U0657,43,Male,58,159,22.9,maintain,7.8,3,21,4,1,6577,49,none,329,107,2231,143,3,2.5,5,3,4,3,8,low,14,2,1,3,poor,Moderate Workout,Balanced Diet,None,None,Skin Care
U0658,22,Male,57,175,18.6,muscle_gain,5.6,4,21,3,10,8513,34,none,159,90,3182,136,5,3.8,2,6,5,7,8,medium,29,4,4,5,poor,Moderate Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0659,41,Female,73,176,23.6,weight_loss,6.3,4,22,5,6,8735,58,cardio,480,97,3255,86,6,3.4,2,6,9,4,8,medium,27,5,5,2,good,Moderate Workout,Low Carb,None,None,Maintain Routine
U0660,21,Female,81,187,23.2,weight_loss,5.6,1,23,6,10,10806,55,cardio,397,82,2831,131,0,2.4,2,8,5,3,7,medium,1,3,5,0,good,Moderate Workout,Low Carb,Improve Sleep,Meditation,Maintain Routine
U0661,26,Female,63,178,19.9,stress_relief,5.6,5,21,2,9,4331,2,cardio,385,90,2429,112,3,1.2,4,8,9,8,9,high,19,2,1,0,poor,Moderate Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0662,37,Female,59,184,17.4,muscle_gain,6.6,3,21,5,1,7162,23,strength,359,95,2088,87,0,3.9,3,3,4,5,5,medium,29,2,3,2,good,Strength Training,Balanced Diet,None,None,Maintain Routine
U0663,27,Female,58,157,23.5,maintain,5.1,3,0,6,5,11792,56,strength,374,98,3339,115,6,1.7,2,10,2,4,10,medium,19,2,3,5,poor,Moderate Workout,Low Carb,Improve Sleep,Meditation,Hydration
U0664,29,Female,72,183,21.5,weight_loss,7.4,5,21,5,6,5326,48,cardio,450,66,3436,128,4,2.3,5,1,4,8,6,low,29,5,4,0,poor,Moderate Workout,Low Carb,Reduce Screen Time,None,Maintain Routine
U0665,42,Female,91,187,26.0,stress_relief,6.6,2,1,8,8,3938,2,strength,125,78,1863,140,3,1.1,5,5,9,7,11,medium,12,4,1,1,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0666,35,Male,55,164,20.4,maintain,5.9,5,1,6,8,2264,23,strength,327,90,2826,63,1,3.0,3,8,4,8,7,medium,18,2,4,5,poor,Light Cardio,Low Carb,Improve Sleep,Meditation,Maintain Routine
U0667,31,Female,52,163,19.6,muscle_gain,8.8,1,0,6,4,7348,26,mixed,454,104,2712,85,1,1.5,5,8,3,6,7,medium,1,4,5,0,good,Moderate Workout,Balanced Diet,None,Meditation,Hydration
U0668,27,Male,84,187,24.0,maintain,8.8,5,21,2,10,5333,23,cardio,237,72,3263,102,5,2.6,5,7,3,8,10,high,9,3,2,0,poor,Moderate Workout,Low Carb,Reduce Screen Time,Relaxation,Skin Care
U0669,34,Female,67,188,19.0,maintain,6.8,4,1,7,10,4143,29,strength,229,64,3450,126,5,3.0,4,3,8,8,8,low,5,3,4,5,average,Moderate Workout,Low Carb,Reduce Screen Time,None,Maintain Routine
U0670,49,Female,97,172,32.8,weight_loss,8.6,3,0,8,5,3064,30,strength,493,113,3021,120,1,2.6,3,4,4,2,11,medium,23,3,2,0,good,Weight Loss Workout,Low Carb,None,None,Skin Care
U0671,49,Male,80,175,26.1,muscle_gain,6.8,5,22,4,7,9906,12,none,251,116,1881,58,5,3.3,4,7,5,5,9,medium,29,1,1,1,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0672,46,Male,71,178,22.4,weight_loss,8.7,3,23,4,6,11687,46,mixed,224,65,2588,54,3,3.9,2,3,3,6,4,high,28,1,4,5,poor,Moderate Workout,Balanced Diet,None,Relaxation,Maintain Routine
U0673,18,Male,96,175,31.3,maintain,6.7,3,1,9,10,10754,24,cardio,140,107,2791,39,5,2.5,4,4,9,4,9,medium,14,1,4,4,average,Weight Loss Workout,High Protein,None,None,Maintain Routine
U0674,27,Female,58,159,22.9,stress_relief,5.9,1,0,8,3,5649,11,strength,250,79,2657,82,1,1.4,3,9,10,3,11,low,16,5,4,1,poor,Moderate Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0675,34,Male,95,168,33.7,muscle_gain,5.7,2,1,8,7,11876,47,mixed,180,113,2358,36,3,1.9,4,2,6,7,7,high,27,2,4,0,average,Weight Loss Workout,High Protein,Improve Sleep,None,Hydration
U0676,36,Male,83,157,33.7,weight_loss,5.4,3,23,6,10,3699,45,strength,449,119,2477,117,0,1.4,4,10,3,8,6,medium,17,4,4,4,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0677,46,Female,75,162,28.6,stress_relief,5.2,5,1,9,3,1981,33,strength,150,99,3294,148,1,1.2,2,8,1,8,10,medium,20,2,1,0,average,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Hydration
U0678,39,Male,53,153,22.6,muscle_gain,8.6,3,0,5,5,1623,20,mixed,164,85,3155,144,1,1.4,2,2,9,3,4,high,24,2,5,1,average,Light Cardio,Low Carb,None,None,Hydration
U0679,20,Female,90,152,39.0,maintain,5.6,5,23,7,10,6520,0,cardio,221,72,2835,141,4,3.8,3,5,2,4,4,medium,7,1,1,3,average,Weight Loss Workout,Low Carb,Improve Sleep,Relaxation,Skin Care
U0680,25,Male,68,162,25.9,muscle_gain,5.0,4,22,4,2,7092,26,none,408,111,2860,60,6,3.2,5,5,7,3,11,high,17,3,2,4,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0681,45,Female,69,151,30.3,stress_relief,8.5,5,22,6,7,1732,57,mixed,101,100,1773,78,1,2.7,2,7,2,7,8,high,4,1,2,1,average,Weight Loss Workout,Balanced Diet,None,Relaxation,Skin Care
U0682,27,Female,62,166,22.5,stress_relief,8.4,2,23,7,5,1449,33,none,186,66,2369,93,0,3.8,5,3,9,3,4,medium,7,1,2,3,poor,Light Cardio,Balanced Diet,None,None,Skin Care
U0683,48,Male,53,177,16.9,stress_relief,6.4,2,0,5,2,2838,16,none,137,103,1678,126,3,1.4,3,4,5,2,4,low,5,5,2,0,good,Strength Training,Balanced Diet,None,None,Hydration
U0684,44,Male,75,154,31.6,weight_loss,7.8,5,0,5,2,4898,3,none,318,109,2896,39,4,1.4,3,9,10,7,11,low,14,5,5,4,average,Weight Loss Workout,Low Carb,None,Meditation,Hydration
U0685,31,Male,89,176,28.7,muscle_gain,5.5,1,1,8,2,2321,4,none,297,91,2147,149,6,2.2,3,10,10,6,7,high,27,4,3,4,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0686,35,Male,60,155,25.0,stress_relief,6.6,1,23,6,5,11478,13,cardio,210,83,1516,47,1,2.3,5,9,2,5,11,medium,10,5,4,0,poor,Moderate Workout,High Protein,None,Meditation,Maintain Routine
U0687,27,Female,74,150,32.9,stress_relief,7.4,2,23,5,8,11031,18,strength,425,73,1566,77,0,4.0,4,3,6,9,6,low,6,5,2,0,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Skin Care
U0688,24,Male,74,153,31.6,weight_loss,8.6,2,1,8,3,2217,55,none,460,99,1823,61,1,2.7,3,2,6,8,7,medium,17,4,3,2,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0689,37,Male,79,172,26.7,weight_loss,6.7,2,23,4,10,6147,3,none,179,110,2981,131,1,3.0,4,4,3,3,7,high,27,3,4,5,good,Weight Loss Workout,Low Carb,None,Relaxation,Maintain Routine
U0690,42,Female,77,174,25.4,maintain,5.5,5,21,3,5,2237,38,strength,220,65,3341,109,1,3.8,2,10,4,6,11,high,0,3,3,1,good,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Maintain Routine
U0691,34,Female,82,167,29.4,maintain,8.5,3,1,9,3,10883,27,mixed,301,79,3444,114,5,2.8,3,7,7,2,5,high,23,4,3,3,average,Weight Loss Workout,Low Carb,None,None,Maintain Routine
U0692,33,Male,60,176,19.4,stress_relief,6.7,3,0,7,8,3882,1,mixed,457,107,2191,53,4,1.4,3,4,2,7,5,medium,0,4,2,0,good,Light Cardio,Balanced Diet,None,Relaxation,Hydration
U0693,33,Male,72,176,23.2,muscle_gain,5.2,4,21,2,4,8173,10,none,231,88,3286,39,2,2.9,2,8,8,2,9,low,18,1,5,4,poor,Moderate Workout,Low Carb,Improve Sleep,Meditation,Maintain Routine
U0694,47,Female,90,184,26.6,maintain,6.8,5,23,6,2,9148,11,mixed,352,71,1788,113,0,2.1,5,6,7,2,4,high,9,4,2,5,average,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0695,41,Female,97,189,27.2,stress_relief,9.0,1,23,5,5,1862,47,none,295,79,2008,92,1,1.8,2,5,6,9,10,high,19,2,4,3,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Hydration
U0696,19,Female,68,165,25.0,muscle_gain,7.4,4,1,7,1,4948,47,cardio,455,115,1528,89,4,2.1,4,7,1,7,8,medium,9,2,2,2,average,Moderate Workout,Balanced Diet,None,Relaxation,Skin Care
U0697,43,Male,86,158,34.4,stress_relief,7.8,1,23,5,1,6617,43,strength,145,85,2709,57,4,1.2,4,10,2,4,4,medium,18,2,5,4,average,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0698,40,Female,78,173,26.1,stress_relief,5.5,2,21,2,1,7381,13,strength,286,90,3233,78,4,1.7,4,4,5,5,4,high,10,2,1,5,poor,Weight Loss Workout,Low Carb,Improve Sleep,None,Hydration
U0699,31,Male,94,179,29.3,weight_loss,4.9,3,23,7,2,2375,57,cardio,387,112,3083,74,5,1.5,2,5,9,9,4,low,13,3,3,0,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Hydration
U0700,27,Male,60,153,25.6,maintain,6.1,2,23,5,7,9508,30,cardio,368,92,3234,125,6,2.0,5,8,2,3,11,medium,18,1,3,1,average,Weight Loss Workout,Low Carb,None,Meditation,Maintain Routine
U0701,48,Female,65,150,28.9,muscle_gain,6.3,5,21,4,5,11728,33,cardio,444,115,3397,35,6,1.3,5,5,7,6,8,low,3,2,2,2,good,Weight Loss Workout,Low Carb,None,None,Hydration
U0702,44,Male,66,162,25.1,stress_relief,6.8,3,21,3,3,11722,37,strength,281,77,2061,75,6,1.7,4,9,5,4,4,low,26,1,2,3,good,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0703,37,Male,97,151,42.5,maintain,8.3,2,0,8,6,10869,49,strength,389,94,3392,54,5,1.1,5,9,10,8,9,low,20,3,2,3,poor,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Hydration
U0704,19,Female,79,168,28.0,weight_loss,6.9,2,0,8,10,9428,17,none,108,95,1528,45,3,1.6,4,8,2,5,6,medium,2,4,4,5,poor,Weight Loss Workout,High Protein,None,Meditation,Hydration
U0705,18,Male,95,166,34.5,weight_loss,6.2,3,21,5,3,1599,56,none,415,71,2750,108,0,2.1,4,3,7,9,8,medium,7,5,3,0,poor,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0706,24,Male,60,172,20.3,muscle_gain,6.1,3,21,2,4,4042,33,strength,374,102,3232,92,4,1.9,5,7,8,6,8,low,25,2,3,3,poor,Moderate Workout,Low Carb,None,None,Hydration
U0707,30,Female,64,189,17.9,weight_loss,7.2,3,1,6,4,11240,10,strength,334,99,2737,128,3,1.4,3,7,8,6,5,medium,15,4,1,5,good,Strength Training,Balanced Diet,None,None,Hydration
U0708,27,Female,63,163,23.7,muscle_gain,5.3,3,21,5,4,6839,32,none,314,70,2635,87,1,1.4,5,2,5,9,8,low,27,2,3,1,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0709,49,Male,51,189,14.3,maintain,7.5,3,1,8,4,10442,40,cardio,487,76,2137,82,4,3.8,4,6,2,2,10,medium,28,2,5,4,poor,Strength Training,Balanced Diet,None,Relaxation,Maintain Routine
U0710,23,Female,65,172,22.0,weight_loss,4.4,1,22,5,8,10023,24,mixed,243,116,2605,106,2,1.7,3,1,5,3,9,low,6,2,4,0,poor,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0711,48,Male,82,176,26.5,weight_loss,7.6,1,21,4,5,5392,20,cardio,141,115,2802,104,0,3.4,3,8,4,5,11,low,9,4,3,5,poor,Weight Loss Workout,Low Carb,None,Meditation,Maintain Routine
U0712,22,Male,77,167,27.6,maintain,6.7,2,0,6,9,2394,25,strength,313,106,1980,90,2,3.3,4,10,3,9,8,high,1,1,3,5,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,Meditation,Maintain Routine
U0713,46,Male,77,152,33.3,muscle_gain,4.9,4,1,8,3,8769,24,strength,363,71,2331,147,1,1.3,4,2,7,9,5,low,13,5,1,3,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0714,35,Male,87,150,38.7,weight_loss,5.3,1,23,6,8,5633,29,strength,201,64,1632,90,2,1.7,5,10,10,8,9,low,29,3,4,0,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
U0715,20,Male,91,168,32.2,muscle_gain,5.2,1,21,5,5,2325,41,strength,200,92,3188,71,4,2.7,3,9,3,8,7,low,5,4,1,4,average,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Skin Care
U0716,32,Female,94,186,27.2,weight_loss,6.9,5,1,7,9,7705,6,strength,477,109,1559,112,3,2.6,2,2,8,4,4,high,0,5,4,1,poor,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0717,38,Female,96,166,34.8,stress_relief,7.0,3,0,7,2,4667,29,mixed,164,83,2483,76,2,1.6,3,6,4,6,4,medium,0,5,4,0,average,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0718,24,Female,93,189,26.0,muscle_gain,7.6,4,1,9,8,4520,8,mixed,485,73,2408,141,1,1.9,5,10,3,5,9,high,4,2,3,1,poor,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0719,36,Female,92,170,31.8,stress_relief,6.1,1,23,4,6,1841,10,cardio,393,61,2556,72,6,2.1,2,4,7,5,11,high,25,1,1,4,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0720,21,Female,71,166,25.8,weight_loss,5.4,1,22,4,6,5701,15,strength,327,94,2657,97,1,2.7,2,9,6,7,11,high,10,5,2,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Skin Care
U0721,36,Male,58,173,19.4,maintain,7.8,1,23,6,3,7497,41,none,118,108,3098,145,4,3.1,2,2,1,3,6,low,10,1,2,4,good,Moderate Workout,Low Carb,None,Relaxation,Skin Care
U0722,41,Male,85,161,32.8,maintain,7.4,3,21,5,10,11316,24,strength,408,115,2786,86,6,1.3,4,8,6,2,9,medium,29,4,3,3,good,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0723,37,Male,88,181,26.9,weight_loss,6.5,4,23,5,3,5906,34,mixed,388,95,1961,126,5,2.6,5,1,6,8,10,medium,13,4,2,3,poor,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Skin Care
U0724,31,Male,67,162,25.5,maintain,4.2,1,0,7,6,11242,18,mixed,124,70,2008,85,0,2.2,4,1,7,4,9,high,6,1,3,2,average,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0725,43,Male,87,171,29.8,stress_relief,4.5,1,23,4,2,10454,8,none,365,118,2563,83,4,2.4,5,6,9,4,11,high,3,2,5,2,average,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0726,24,Female,93,174,30.7,muscle_gain,8.5,2,21,2,8,9907,50,none,431,111,2337,39,1,3.5,2,7,8,8,11,high,25,4,1,2,poor,Weight Loss Workout,High Protein,Reduce Screen Time,None,Skin Care
U0727,44,Male,76,156,31.2,weight_loss,8.5,2,21,5,6,11636,11,none,100,92,1743,148,5,1.6,5,8,10,2,4,high,6,1,1,4,average,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0728,19,Female,66,164,24.5,weight_loss,7.9,4,23,6,6,1686,38,none,356,73,3259,144,1,2.6,4,1,2,3,8,high,18,1,2,1,poor,Light Cardio,Low Carb,None,Relaxation,Skin Care
U0729,30,Male,57,165,20.9,maintain,4.9,2,21,4,9,2608,47,strength,366,79,3054,129,3,3.6,5,4,5,3,8,high,18,1,5,5,poor,Light Cardio,Low Carb,Improve Sleep,None,Maintain Routine
U0730,48,Female,99,176,32.0,weight_loss,7.7,1,21,4,3,3565,13,none,137,92,1615,131,1,3.7,5,4,7,9,6,high,23,1,4,1,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0731,19,Female,65,185,19.0,maintain,7.9,3,23,7,8,4264,34,cardio,405,71,1703,114,2,3.5,4,9,1,9,11,medium,21,1,3,2,poor,Moderate Workout,Balanced Diet,Reduce Screen Time,Meditation,Maintain Routine
U0732,45,Male,86,181,26.3,stress_relief,4.1,5,22,6,2,5874,58,mixed,136,68,3393,78,2,2.8,4,5,10,9,11,low,6,3,1,0,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0733,26,Male,89,171,30.4,maintain,8.0,4,0,5,3,3155,23,mixed,151,107,1794,97,4,1.1,2,1,2,7,7,medium,10,5,3,1,good,Weight Loss Workout,Balanced Diet,None,Relaxation,Hydration
U0734,24,Female,61,165,22.4,weight_loss,7.1,5,1,8,9,11540,25,cardio,249,110,2661,36,0,1.4,4,10,10,6,10,low,11,4,5,2,average,Moderate Workout,High Protein,None,Meditation,Hydration
U0735,29,Female,89,162,33.9,stress_relief,5.7,4,23,5,9,9945,42,mixed,310,90,2246,143,2,2.0,3,3,4,8,11,medium,9,5,5,2,average,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0736,25,Female,68,188,19.2,muscle_gain,4.7,1,1,6,6,7170,22,none,367,80,2511,95,4,1.3,3,2,6,9,5,low,6,5,2,2,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0737,22,Male,96,178,30.3,weight_loss,6.9,1,23,6,8,5329,59,strength,287,117,2270,63,4,3.7,4,5,5,9,4,medium,17,4,3,4,poor,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0738,26,Male,74,182,22.3,muscle_gain,5.2,5,0,8,6,10703,33,none,446,68,3360,34,0,3.3,3,4,7,3,11,low,0,3,1,4,good,Moderate Workout,Low Carb,Improve Sleep,None,Skin Care
U0739,47,Male,57,156,23.4,maintain,9.0,1,21,4,6,7589,49,mixed,293,63,2359,126,2,2.4,2,4,5,7,9,low,27,3,4,5,good,Moderate Workout,Balanced Diet,None,None,Maintain Routine
U0740,38,Male,62,152,26.8,stress_relief,8.1,3,1,9,5,4375,13,none,196,70,2728,94,1,1.7,5,5,9,6,8,high,29,2,3,4,average,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0741,44,Female,73,157,29.6,maintain,5.5,1,22,3,9,11505,9,strength,143,113,3033,77,6,3.0,2,8,5,9,5,high,14,2,1,5,average,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Skin Care
U0742,35,Female,56,184,16.5,weight_loss,7.9,1,0,8,4,3523,21,none,491,91,2492,42,2,1.7,2,6,7,3,8,medium,3,1,3,5,average,Strength Training,High Protein,None,None,Hydration
U0743,42,Male,99,155,41.2,weight_loss,7.7,5,22,5,3,5302,7,mixed,469,118,2416,94,4,1.6,5,3,1,5,4,low,16,3,2,5,poor,Weight Loss Workout,Balanced Diet,None,Relaxation,Hydration
U0744,19,Female,61,176,19.7,weight_loss,7.9,5,1,8,3,1189,40,cardio,414,99,2000,78,0,3.6,5,7,8,6,8,medium,11,5,2,5,poor,Light Cardio,Balanced Diet,None,None,Skin Care
U0745,45,Female,73,166,26.5,weight_loss,7.8,2,23,7,6,11101,7,cardio,106,85,3048,109,5,2.6,5,9,6,9,10,low,4,3,4,3,poor,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Maintain Routine
U0746,41,Female,58,175,18.9,weight_loss,8.9,4,1,8,6,5841,9,mixed,478,92,2347,129,5,3.6,3,2,10,5,7,low,0,2,2,4,average,Moderate Workout,Balanced Diet,None,None,Skin Care
